177730,4
85170,12
59187,3
199354,26
56675,14
3610,3
173905,6
144972,12
126891,12
209209,12
214256,12
22800,34
191010,52
252801,12
119125,12
59652,12
249203,12
228222,12
249216,12
46022,3
118631,4
184262,12
68506,34
39260,12
146579,4
221757,5
13237,12
11366,14
158252,12
171232,9
91331,12
60230,12
219995,12
4214,12
164685,12
213498,12
55423,12
150869,14
245869,12
148701,34
221717,4
31904,8
58677,34
257372,9
165613,12
259177,12
199669,12
75451,12
199583,12
228749,12
197030,9
135504,12
170361,12
211051,12
223695,12
83428,3
94960,12
37318,3
93969,14
33165,12
99154,12
172344,12
18483,12
99500,8
141812,34
114446,8
221083,12
93044,3
228723,4
3380,12
246214,12
47235,4
21850,4
166324,61
126708,1
114445,8
212994,12
205821,12
258088,34
181777,8
252708,4
123502,12
73735,0
86336,12
241493,0
191085,12
190567,29
190856,4
146132,11
6395,4
199589,6
27139,12
226961,34
17402,12
84387,3
98585,9
211570,12
182338,14
28596,12
213879,12
176293,8
13811,12
139466,12
194757,12
245009,8
248745,4
258316,12
210269,0
159312,12
165410,12
236572,9
231623,0
56372,10
159278,12
89627,12
168322,4
20994,12
43008,12
208189,12
207287,12
23013,11
75809,12
154963,12
139669,12
85191,34
112298,12
208290,12
51218,14
60442,8
87350,8
112105,12
172629,12
138993,12
143491,33
97100,11
202236,12
23326,12
155279,12
82389,4
124285,6
197540,6
118900,14
9214,14
177652,16
145983,12
255370,12
245728,34
44083,12
43175,12
231300,12
231155,12
186019,12
204218,12
205523,12
77880,4
255802,12
242758,46
104710,4
4003,0
86292,12
79261,65
181275,12
90084,12
244234,12
118278,12
236023,14
241834,34
163350,12
191259,12
196542,12
124125,6
253112,4
189787,2
63533,4
12154,12
237188,12
46802,10
165185,12
200148,12
240849,12
66985,4
25902,29
16141,12
86048,3
232431,12
200234,9
61607,4
170098,12
74104,4
101039,11
109553,12
19665,34
196389,8
142108,4
215264,12
84597,56
221511,12
67249,52
233981,12
231781,12
223380,8
64859,12
64043,12
2682,8
88672,12
195702,12
8009,12
240913,12
142610,4
231477,14
172690,10
125229,12
227584,12
138763,12
152565,12
124009,62
127809,55
164680,8
199875,12
223427,12
256095,20
204191,34
131880,52
88879,12
198310,6
220043,12
117545,7
241867,3
70504,12
125457,12
50761,4
188838,12
106993,12
33683,12
128327,1
189291,12
105201,12
134462,4
232866,12
147655,12
186508,42
49731,6
257085,12
104695,12
132809,8
42436,12
37007,12
33094,9
37412,12
76145,4
256676,4
89823,12
55995,4
17129,12
122784,9
160659,55
178864,12
129766,6
93373,4
203242,79
24671,8
111618,12
12640,17
198027,12
182475,12
213077,12
23592,11
163024,12
153237,4
139968,12
13699,8
79275,11
68174,4
55476,12
134526,34
234349,6
208233,9
70649,12
169520,12
230267,4
2449,4
10583,12
68306,12
75114,12
170377,12
61597,9
114685,12
160476,9
186212,12
110558,21
181826,12
103403,30
243409,14
33620,12
135181,11
252436,12
13704,12
66457,12
60518,11
178136,12
34274,12
214497,0
129739,12
45259,12
133062,12
28091,4
256860,3
42316,34
201871,12
52882,8
227484,12
220011,12
136161,12
31813,12
62147,12
253132,12
159271,12
92132,6
153971,12
36532,10
185943,34
121800,11
18816,12
208142,12
217533,12
7877,12
230133,12
243376,14
92200,4
4239,12
184628,8
191174,8
69677,6
19189,12
226109,11
257363,12
238750,62
73024,12
187203,12
104079,12
159129,12
250741,8
95983,12
141501,8
142761,12
246453,34
207538,7
52275,6
211121,12
231104,11
245600,4
4881,12
65744,12
32966,12
149489,12
245338,11
119264,12
35369,12
129547,12
103758,34
64918,4
72836,12
1491,8
116718,4
190568,9
21283,12
86270,12
251426,34
46440,4
198827,12
178583,12
205719,4
102225,12
92742,12
160952,12
198726,24
149455,7
119749,4
228486,12
233420,12
118390,4
108244,14
126163,12
68053,6
10362,12
199865,4
255277,4
35669,4
195540,12
10805,12
86745,12
132317,34
13766,12
80384,4
115627,34
220848,12
28597,4
169123,12
152355,12
120899,12
196385,8
182538,55
221866,4
148055,21
132687,12
233218,14
249868,8
109124,12
12426,12
178504,12
106616,12
146575,12
191238,3
201902,12
86533,12
126797,12
85019,46
255408,12
238097,12
60013,4
79746,6
149309,4
4450,14
101681,4
133234,12
11970,4
14482,6
37745,34
208752,14
3725,12
117893,4
140374,12
14353,14
113704,12
118,12
246477,34
113960,12
121341,12
74662,46
245341,34
230505,0
181420,12
10367,12
212503,12
15638,12
176216,12
17831,12
255850,65
130520,4
20331,12
140789,11
134267,12
8576,12
98526,12
158497,14
250321,12
55864,30
147163,4
175702,12
235734,12
167755,12
64757,12
79768,34
203976,6
123637,12
172987,55
8152,9
255452,10
20513,12
116002,14
143964,12
167073,12
106733,4
230287,6
109714,3
81935,15
117561,0
144586,9
208931,29
238896,5
156144,12
208630,9
1245,12
96121,6
164726,11
203961,12
253681,12
131553,12
80837,12
254100,8
239425,4
95398,6
9030,12
167234,12
53857,12
185925,12
10606,12
140535,8
254595,12
104779,8
83492,12
11959,14
189361,4
188960,12
180908,4
53413,9
153287,9
50883,12
165347,8
164014,12
207465,34
149664,12
206778,34
247927,12
21485,74
254754,6
31276,12
209762,16
40989,12
238752,12
133562,12
118614,12
230550,12
206319,34
148476,12
100970,12
237434,12
236081,34
124789,14
76487,4
213537,12
137475,12
195390,12
179715,56
252536,12
199935,0
46739,12
215238,12
194151,12
158339,3
221433,4
206911,10
253630,4
170831,8
4852,12
74548,46
175926,12
172185,6
108005,14
228865,12
220458,12
79633,21
92155,4
61678,12
162376,12
162684,4
44832,12
260235,12
49322,12
259979,22
52505,55
147119,4
21338,14
78226,12
87341,4
181958,34
150290,12
123817,12
34727,20
30212,12
194625,4
235442,8
130238,11
176082,3
75659,12
218138,12
85436,12
51804,8
38752,12
202703,4
138309,3
220966,12
71741,34
131392,6
51353,12
69774,12
24406,12
245026,12
131727,12
138736,12
119065,12
206712,4
77730,12
223843,12
31018,8
36211,12
62216,12
1995,12
164592,10
162807,10
76575,4
49362,12
27591,12
147279,12
231320,8
180303,10
20715,12
232055,8
222320,12
145353,12
140060,11
248448,4
113424,12
198703,12
73052,12
87314,12
167518,12
68170,7
105653,12
231805,12
40099,12
37196,12
12348,12
191112,8
135981,4
224441,12
44313,12
32934,14
81047,9
47565,12
131483,14
70025,11
60280,12
183737,12
65473,34
136747,12
125358,12
188476,52
165493,4
18010,12
129851,12
33820,12
257454,12
241475,12
240028,12
24549,12
79129,12
89272,61
11805,12
250976,52
150,12
113029,12
209997,5
360,4
200104,12
34055,12
227251,12
27036,12
196671,12
197187,6
246394,12
223841,12
210562,12
52912,12
69401,3
174214,12
169254,12
69930,12
243578,12
155986,12
108605,12
153098,12
36952,12
140206,8
32699,4
184230,34
34278,1
188122,4
231089,12
67746,12
163335,12
188260,12
209092,12
72777,12
11639,10
75112,4
188368,8
167992,6
130937,12
172845,12
118564,30
21872,6
246093,11
85089,11
59053,34
195601,34
9379,11
57897,34
44811,41
110827,14
216659,14
61302,12
140623,12
143742,12
76010,14
234756,4
136051,4
220129,12
245932,12
133005,12
140213,34
136099,12
185293,34
214550,12
36338,12
94237,12
19470,4
98342,12
7390,12
120495,12
121423,50
133138,12
165524,8
260195,34
14414,12
94908,12
223924,12
170943,34
127615,0
173221,12
148212,12
167950,4
197112,12
57936,12
172732,12
182840,12
167661,12
198416,4
183688,12
155443,12
79949,12
72936,12
2128,14
158107,12
78363,4
78305,12
140278,4
177795,12
96618,4
8040,4
239109,12
216754,14
157642,12
77723,4
78194,12
185843,8
131100,12
26600,12
175322,4
173617,4
213574,6
224121,12
58088,12
132315,8
152582,12
30770,12
247735,12
203048,3
46194,34
103961,34
183767,12
58338,12
237859,0
137400,12
231829,14
63164,12
182339,55
33014,12
190776,4
5236,12
229442,8
25452,11
72068,34
187349,4
998,11
223821,8
176233,8
81541,12
228537,4
77913,8
101565,12
116544,4
185736,12
194678,21
66554,34
220291,8
205812,4
80743,12
200992,0
137750,12
6784,12
224542,12
96321,4
98752,10
175422,4
90924,12
142418,12
223126,34
90904,12
211584,12
141213,7
183421,12
125527,12
258708,4
156348,4
72306,4
253587,12
66530,8
257430,6
252052,12
17467,12
48557,6
128964,12
79360,12
177125,12
157126,34
129285,12
64292,4
145372,12
210556,12
45453,12
252645,12
30083,12
218053,12
35515,4
88976,12
159196,12
87721,4
170846,11
177399,8
87138,12
234876,12
52319,8
55218,14
174952,12
192823,12
209775,4
37134,12
112253,12
7828,4
88513,6
217893,34
27700,29
194745,12
171812,12
249339,12
57611,12
253749,12
254151,12
78279,8
187553,12
18057,12
105013,12
166903,6
259891,34
185668,8
123211,10
183675,11
239837,12
110679,34
109683,12
126020,12
27407,12
136262,52
150515,12
110965,12
56843,4
255083,12
149542,4
126343,12
252393,12
130846,8
14461,12
158622,6
5176,4
119662,19
259802,4
217689,12
157437,12
137340,12
113415,12
129629,12
52462,4
252509,12
191330,12
63657,6
10288,11
235128,12
54171,12
222533,12
252455,14
148172,11
149996,34
70664,12
219484,9
142731,8
260515,0
41567,9
189723,12
121323,4
62452,12
164583,8
216896,16
111537,12
148397,34
241334,12
170196,14
199642,12
215286,8
37758,12
53660,14
23339,12
210261,8
171435,12
234037,4
259490,12
56579,11
242597,4
156760,12
207275,46
43077,12
126327,12
35082,12
152724,4
115303,12
42472,34
155398,12
191263,8
6334,12
53593,14
133736,12
86367,12
175463,34
220670,52
126365,12
201733,12
180492,11
101196,12
187042,12
235123,48
18541,12
143393,12
161688,12
64230,12
42806,34
237286,61
67988,4
13953,14
408,12
170925,12
154059,12
106182,4
64050,34
155075,4
185788,7
46870,12
164045,12
55228,4
116130,12
195324,9
11739,12
181403,14
125875,12
98944,10
134318,12
63828,12
67505,12
252397,4
222983,12
113141,12
18995,12
122391,4
220070,8
156924,12
50368,12
245835,11
182103,12
10124,4
158289,4
224635,12
163613,12
128887,12
69475,12
190174,8
16029,4
53118,4
133678,12
30872,34
89523,14
12165,8
172068,12
199409,12
84202,9
153723,12
38877,12
57725,34
91426,34
162155,8
234748,12
77142,12
184595,12
183789,34
45041,12
86333,12
168884,12
62321,16
249493,34
66249,12
169831,12
150480,12
125844,12
65275,29
183451,4
117714,9
191387,12
188445,12
134909,12
230676,12
182371,12
18104,12
197286,4
92247,12
173489,4
90017,12
193931,11
239706,6
119533,34
48417,55
138679,34
68527,7
33106,12
32690,10
229637,12
111146,12
149901,12
197044,12
72494,12
137652,12
150759,4
26626,26
167426,6
4828,12
65994,12
128398,11
129001,11
77189,12
250675,12
54386,8
254086,6
147779,12
73963,4
222596,12
6965,12
232571,14
14067,12
199765,12
205807,12
68683,14
68574,14
60292,12
189975,4
97878,12
208259,12
203556,12
42546,12
218259,5
48587,12
236818,12
217849,4
233770,11
75639,12
120551,12
12040,8
12353,12
165544,12
120615,12
218526,4
163656,12
143819,4
191617,0
120054,3
146722,8
75460,12
117278,12
85279,12
215818,14
78691,4
181715,12
245851,10
170743,12
12659,12
175508,12
53559,12
175561,12
62271,5
227122,4
254680,12
86896,12
5312,12
48772,12
101162,12
238631,12
242941,12
111733,12
57100,61
12434,12
245742,12
144016,12
60708,12
140275,6
89881,12
2780,55
242093,3
186670,4
69133,9
50225,12
98638,3
24675,0
146770,11
102779,12
259523,4
152777,12
52389,10
150045,7
2564,11
134252,12
197873,4
233830,14
33576,4
27976,3
149818,12
100031,8
72331,12
180002,4
198746,12
98518,8
141025,14
21457,12
187265,4
33470,4
32914,9
98781,11
221751,12
251110,12
42536,8
29914,0
101702,12
114740,12
75586,12
213889,12
103208,4
94760,12
171192,12
145829,12
37756,12
87884,12
152518,12
153743,4
113130,12
149904,12
190018,14
80461,12
198660,12
91320,34
229641,3
15913,12
112874,12
152376,12
225754,34
27555,12
101248,12
256962,12
141707,4
179930,12
33741,12
13768,12
206071,12
90651,12
203062,14
19559,12
92713,12
122645,12
206544,10
203569,12
154714,12
50941,12
199936,12
109708,12
120083,12
87008,4
194516,12
240091,21
190076,4
131088,12
200228,12
50212,12
6277,10
112533,4
118003,12
132027,12
173746,4
149877,9
249145,6
114874,12
53220,2
209787,12
195085,4
95750,12
63371,34
116077,7
39709,12
132190,4
98990,12
193789,34
84296,11
234326,12
119293,14
126589,8
195718,4
108249,12
99437,12
15981,60
226786,12
44903,12
169475,4
74887,4
230240,12
80088,12
20379,12
254140,12
137437,12
229441,12
170388,12
59618,4
14100,12
14188,12
85307,12
121607,7
135635,6
165236,50
138530,12
89716,12
98126,4
97630,4
212449,7
51811,79
216492,9
89650,12
21500,4
15079,12
198886,12
119013,52
26097,12
30987,12
102131,12
242207,21
33454,12
187709,12
190523,12
143357,4
45205,52
123548,8
232580,0
69918,52
191688,12
87220,12
233094,6
29019,4
18338,11
27223,38
174268,4
170928,29
115837,12
76665,6
765,34
182958,6
92856,12
235907,8
182128,12
40048,8
142355,52
222658,12
105935,12
246431,12
82511,12
9799,12
138983,12
149623,4
179921,4
91322,12
33321,12
22338,12
203896,12
257906,12
247592,12
69588,12
120408,12
206064,12
14085,11
105024,12
125141,4
51374,12
42931,4
100487,6
171357,9
177821,12
50623,12
213657,12
99949,4
52108,12
190642,12
213804,26
153997,12
110344,10
118359,14
120071,11
12586,12
55680,4
156661,12
245267,12
148510,12
54064,12
31391,8
186275,12
16462,6
193746,12
31219,8
82920,76
181092,4
2316,4
168994,8
165738,8
49817,12
187991,9
225503,8
50787,0
150822,9
209498,8
137139,46
45648,0
192324,12
132532,26
181473,4
177353,8
4838,12
34877,12
87484,12
20356,6
121145,4
176303,7
53158,2
184509,11
211338,1
98071,12
13947,12
32953,12
89602,12
193354,12
15789,12
123702,12
254518,14
81875,6
71287,12
93588,12
226997,10
126137,4
133386,34
123621,4
173205,12
228953,6
256767,12
162627,14
258508,34
18528,4
204475,14
108355,12
60600,11
231849,11
21561,12
158677,12
229829,12
120032,4
220338,12
31600,0
225339,8
46094,12
209020,12
141883,34
113400,9
135064,68
103951,14
205438,3
35647,3
240651,14
2425,12
13646,4
214451,12
142551,8
177628,8
242467,12
109856,4
6472,62
156417,12
74487,12
91032,4
217514,8
114457,12
106348,12
69668,12
9093,12
130452,11
167553,12
191200,12
58370,12
241290,12
247570,4
177788,12
15902,12
60734,12
45709,12
143882,9
108021,4
855,12
14817,12
256884,12
88125,12
246771,14
148608,6
219197,14
208027,55
88962,12
22473,12
245005,12
18469,12
136209,12
185652,12
139182,12
108200,12
59486,12
7597,3
65868,12
59041,12
218256,12
36605,46
188788,8
187198,8
84641,12
13160,12
72593,12
167592,12
218568,34
100955,9
130906,12
48226,12
253931,26
166720,8
4774,12
126337,8
255564,65
21443,9
193466,52
228968,12
86139,12
73338,12
1946,6
99421,34
12079,48
54509,52
24370,34
81784,4
50581,12
218544,12
125664,7
55669,0
53698,0
88790,12
249071,12
229980,12
31383,12
178174,4
198319,12
251046,12
30878,12
251570,12
125578,4
171126,8
152874,12
129140,12
154222,4
104751,3
151289,12
293,12
77438,11
82671,4
14292,22
173936,12
42567,12
132736,4
101026,12
13881,4
72428,48
109903,21
215162,0
188790,34
2623,14
173087,12
101128,12
188332,12
42796,12
47708,12
186443,12
100750,3
79357,23
132577,12
160594,12
14864,10
77035,12
214806,12
84678,12
178753,12
208368,11
123983,12
99795,8
245313,4
187629,12
237504,12
75196,34
155180,77
165075,12
221976,11
12935,12
239181,8
101978,12
209398,12
5971,14
38447,13
205631,12
82731,12
161589,3
242576,12
51538,6
5652,12
188171,4
212243,0
25385,12
128212,34
206152,12
151144,55
195542,12
153795,9
65267,12
86401,12
249678,9
86490,14
12845,12
221065,12
137853,4
4475,11
136340,12
117631,12
88755,12
61778,4
209254,12
108898,46
30450,11
84173,4
219817,12
150698,9
29127,26
159258,34
17163,12
213398,4
227255,34
179947,12
27342,29
188273,12
168035,12
84591,3
215447,4
173328,12
61885,12
77401,34
107886,12
97721,7
186768,12
102834,12
246899,12
193795,4
213711,12
244711,0
212446,5
166143,34
129348,12
45481,12
171455,12
16945,12
234627,12
117342,34
44600,12
148083,12
186750,12
123451,8
18479,14
6877,4
32710,12
13676,12
200344,12
193688,4
202193,4
58476,4
20139,52
199793,12
193624,12
210356,9
107047,4
256683,52
46176,12
214492,12
165772,12
14480,8
146657,12
7507,12
108408,12
143086,4
213441,12
71553,34
108124,12
217684,14
87322,4
229876,12
239786,4
132614,7
118861,12
129863,12
231540,12
221254,14
132813,7
94414,12
225539,22
160579,12
57385,12
59713,4
99123,10
46148,34
62151,34
46848,12
157907,10
196633,12
35652,12
19537,12
240905,14
128595,12
233514,4
91843,12
154045,12
95406,14
135324,0
23383,74
64895,12
246525,12
29215,26
56034,14
103202,12
205795,12
87326,34
243748,8
105593,5
230813,4
134897,12
254487,12
206131,12
179128,12
55071,14
7167,12
111683,12
130719,12
192170,22
174015,12
73432,62
97824,12
68666,46
96439,7
56324,14
76891,8
32247,6
104194,12
203192,8
183518,34
67719,34
46680,12
140031,12
159264,6
19370,12
110334,14
33313,12
235805,12
120384,14
4057,3
209513,4
226174,12
25532,0
194259,12
169039,12
161183,12
108546,12
154687,4
149338,39
234603,12
138777,12
27628,12
220870,12
59436,12
150764,12
12573,4
103308,12
207789,12
174458,8
16766,12
18422,12
16352,12
72646,12
126196,34
18412,12
68806,62
199444,4
80913,12
189726,12
183876,18
92556,12
89262,4
86994,34
192548,52
21675,12
190216,3
164301,8
190748,3
183779,12
87470,34
62228,14
98851,12
105981,4
167723,32
36146,6
49771,34
223412,34
191638,12
78203,12
133809,12
226629,11
206608,12
217474,14
180440,20
112094,7
35614,12
155319,12
163054,34
149040,12
19447,9
15355,12
167097,4
60956,8
63586,12
231421,12
212699,12
93453,4
211297,12
42905,12
92014,12
177665,4
208462,34
61753,11
20750,34
58571,8
199216,4
47694,4
210318,42
37098,52
210597,42
243005,12
181460,12
101802,12
180278,12
132586,12
174481,12
72758,16
4041,12
166485,12
162457,8
118074,12
178097,4
70644,4
125270,7
91960,6
90012,12
154783,46
241198,4
126224,12
226118,12
121776,12
23185,56
153754,46
160372,34
87963,12
231080,12
253485,12
248815,4
10082,6
196412,6
89344,12
108318,12
41020,12
164978,12
166440,12
148181,34
89934,4
1588,12
231384,12
237332,4
81653,11
70847,52
241154,12
108134,12
117641,12
64031,12
119883,4
91125,12
209121,12
36097,8
245831,12
253215,12
111551,0
81145,12
227938,12
10696,6
209879,4
212171,4
20244,12
159160,12
142197,12
154592,7
190213,6
82383,12
158386,12
56772,12
136880,12
172103,12
230148,4
182935,0
28975,8
190511,11
56169,12
2774,4
253425,4
233258,8
88900,12
242575,1
32233,12
221915,14
161612,6
209402,29
182029,14
123393,12
94702,4
243250,12
71269,12
98232,4
189167,8
241129,12
43427,12
75598,12
133129,12
226941,12
142913,12
169308,12
15587,12
81686,4
260148,12
183994,12
18209,12
216838,6
177494,4
190680,34
259987,12
113747,4
90109,12
137506,12
107949,4
226612,6
142203,12
105768,9
231163,12
211119,12
69427,12
240926,8
156665,12
48705,8
135479,12
108885,12
198734,14
110638,8
104706,12
199127,4
92309,34
96369,4
179994,12
175179,4
218852,14
110587,12
22679,12
259543,12
7520,11
146427,8
214040,4
187754,12
145140,12
23654,34
199578,12
252729,4
15089,55
130074,12
16347,12
14909,12
208920,12
6242,12
105525,12
120798,12
236035,12
174749,12
2480,12
22897,12
99551,12
188889,4
98451,12
59382,6
197066,12
114224,8
134550,12
252888,12
244900,12
22032,12
56608,12
41088,4
174381,12
175261,12
87664,12
195894,10
216607,12
52959,14
119161,11
56540,4
177060,4
31841,6
250892,11
205835,12
218717,12
74935,12
196973,9
244456,12
223352,12
231488,4
143295,12
240821,12
7460,12
221246,12
225216,8
32253,12
234927,8
74482,6
80825,26
139096,34
206110,12
25210,34
52089,12
186932,12
50736,6
51201,12
259223,11
144073,4
80509,26
226876,12
214174,12
245871,12
24640,34
207689,7
220558,12
103353,12
163715,8
141391,12
115531,4
173827,12
36506,12
118765,12
41966,12
204379,12
122559,12
91162,9
53443,4
143522,6
8405,12
83911,4
120595,6
153376,12
31878,12
30304,12
116129,4
222961,0
163824,12
150790,12
164922,12
23212,12
80438,12
15176,12
255495,12
137859,3
153635,12
135869,3
173783,3
32568,11
79489,7
192686,12
134632,12
212758,4
93978,4
210984,16
100375,8
77786,12
132545,34
250984,8
69383,12
112855,12
247203,12
173026,14
253894,12
238944,34
48381,4
219566,12
146929,4
84086,12
21359,11
59307,8
192561,12
177361,12
13813,34
257498,12
15435,8
31525,8
85832,12
53068,4
122186,12
102386,12
180671,55
8237,12
180001,14
130993,12
44459,12
243319,4
128169,12
251770,12
181995,12
8794,11
49770,34
111028,7
223244,4
211188,9
47621,8
45341,12
185984,4
114160,8
121336,4
72904,12
12414,4
3272,12
185031,21
145774,34
46114,12
40450,8
171113,12
68115,12
112332,12
254259,4
67929,12
82024,12
112905,8
155129,12
92019,29
229135,8
146388,12
198068,12
224308,14
210436,12
126525,14
69984,12
159448,6
106541,4
103975,12
144693,12
201354,12
242121,7
203124,12
151689,12
67418,34
39453,12
7929,8
199431,12
46587,12
26944,12
4833,12
175007,12
144134,4
99108,34
154882,4
180011,14
75770,12
178951,10
121417,34
32465,12
220616,12
138430,12
67270,12
21786,12
246540,12
68657,12
248179,18
20044,12
68070,12
99167,12
75449,12
220976,4
30291,4
34931,12
71354,12
61447,3
233706,12
145501,34
96291,12
56819,3
221198,12
197708,34
186940,12
196101,10
154515,4
30472,6
41952,34
50665,4
2797,4
187517,12
91067,12
142540,12
14985,12
247575,4
106485,12
63715,12
16179,6
175852,12
122928,34
34838,12
127847,26
175151,12
141473,12
225522,6
220382,12
78318,11
189608,16
106722,12
8742,4
250611,14
40322,12
36823,8
522,3
46219,0
202154,7
254993,8
158637,4
211708,12
137014,55
12417,4
91574,34
240918,7
192201,0
139667,34
193188,12
41810,8
108889,12
168066,8
36156,22
49865,4
42522,12
164818,12
92926,12
213568,12
7488,12
202034,12
51217,8
10251,11
57434,12
52286,12
117046,12
14866,14
256077,12
125049,11
155582,12
233854,12
151227,12
29871,12
127462,1
170709,14
90692,4
198002,12
233675,12
12225,12
79248,4
165016,12
239199,11
79104,12
205800,12
120183,12
101430,12
244815,12
102521,4
15581,12
215921,12
244531,12
150599,12
36949,9
141422,4
194649,12
209463,12
119117,12
97042,12
127953,0
239589,61
102718,4
222498,22
129702,6
214564,14
132918,14
208349,12
96643,4
134278,3
75801,12
130390,12
147124,11
181477,4
37612,12
124524,12
123094,12
199092,12
239587,4
164650,12
31689,12
242812,46
230579,11
24941,52
33183,12
225791,12
160931,9
29025,10
165309,12
9109,12
188490,12
154129,12
33644,4
109042,14
156723,26
187103,10
62023,8
83052,34
161906,12
253533,4
137112,12
68732,12
6071,12
138861,14
196720,12
186586,4
109914,12
39117,4
239366,39
197305,6
82698,10
240908,12
114123,11
69783,12
32892,12
99648,12
227895,4
186056,12
214782,12
248470,12
213654,12
94992,46
3329,8
52317,12
4677,46
17366,12
170413,8
15748,12
64204,9
236469,20
110078,18
74552,6
175054,34
184766,4
35116,12
225946,12
201758,9
115216,12
239956,8
156411,4
190851,6
12441,12
162584,6
30012,0
163983,8
181722,11
169752,12
143099,12
240535,5
88132,6
23174,0
204776,12
17225,12
44685,8
127954,12
174760,34
116213,12
23978,12
55557,7
198779,8
158625,12
151980,32
133924,37
53241,12
116538,12
182613,34
701,11
149363,4
111814,12
220552,12
104896,9
210969,4
137339,12
222013,55
125333,34
79444,12
135706,4
197232,4
177871,12
58754,12
167734,12
127948,14
140923,14
27060,12
130562,12
106047,4
173185,12
96442,11
228407,8
253128,12
108829,34
232699,4
22183,12
250241,12
53402,12
151727,6
165551,14
76104,0
230914,12
72054,12
252811,6
94081,12
126704,18
210873,9
166044,12
209078,12
35791,12
143310,12
148350,12
116484,12
96696,12
189375,4
70965,4
59125,11
70335,12
14013,12
155481,12
78778,14
143821,12
110925,12
176426,4
98521,12
241008,8
156514,12
16299,9
102086,12
150850,8
254141,12
3974,12
93741,4
246240,14
201497,12
12202,11
135653,14
110886,12
26826,14
3521,4
123738,12
147774,11
23303,12
12731,12
36702,12
14253,4
191380,14
47312,12
246355,12
50876,12
141818,12
242906,12
116357,14
234196,12
214366,4
144045,12
143422,12
16562,14
123114,4
167555,4
82641,12
52635,2
235899,12
216602,12
14319,8
198761,0
87511,12
7683,11
119673,14
181898,12
94383,12
184082,34
37339,12
128934,46
152060,12
88960,12
145404,6
144029,12
152232,12
41687,12
82150,12
118770,12
13828,34
255304,14
210872,3
218173,12
25072,14
128573,12
83643,12
81241,12
255563,12
27539,8
144530,12
102871,55
106318,6
248888,8
81714,12
162962,12
120564,4
27457,4
57701,34
185005,12
11381,12
223840,4
30219,12
236501,12
148984,34
27603,12
233541,12
259773,4
67965,34
94398,12
126520,1
239696,12
144387,6
114125,4
187683,12
137558,4
170270,12
178434,12
75092,62
28339,6
212132,6
162394,12
143303,9
8720,12
164786,55
253412,12
92387,12
76260,8
32878,34
253757,12
154533,4
229414,12
50086,12
140308,4
161391,12
129050,12
41886,14
36613,4
36484,4
153893,12
129553,8
99525,0
135151,14
11689,12
25053,12
203003,12
1340,12
126283,34
104160,12
125669,12
217974,11
147096,14
63367,34
258978,14
180491,14
117921,12
47608,29
121270,4
248123,12
143554,12
56061,12
200705,12
128883,56
112808,12
74117,14
178121,12
35188,34
238093,43
232696,14
179568,0
106337,12
223318,3
212770,12
184041,61
2169,12
196213,18
251649,12
139642,8
223079,12
52774,12
11051,6
229975,12
68500,12
83981,8
115576,12
46695,12
179461,8
37496,4
